"_time",host,id,lockMode,transactionname,victim,waittime,"_raw"
"2026-02-20T07:42:50.730+0800",WINDB01HV02N,"process150dcc3d468 process16a686cf848","Sch-M",UpdateQPStats,process16a686cf848,"1 69","2026-02-20 07:42:50.73 spid14s     deadlock-list
2026-02-20 07:42:50.73 spid14s      deadlock victim=process16a686cf848
2026-02-20 07:42:50.73 spid14s       process-list
2026-02-20 07:42:50.73 spid14s        process id=process16a686cf848 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 4), lockPartitionId = 0 waittime=1 ownerId=8580619449 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:42:50.573 XDES=0x267176bc460 lockMode=Sch-M schedulerid=21 kpid=5040 status=background spid=35 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:42:50.73 spid14s         executionStack
2026-02-20 07:42:50.73 spid14s         inputbuf
2026-02-20 07:42:50.73 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 4), lockPartitionId = 20 waittime=69 XDES=0x17974164040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:42:50.73 spid14s         executionStack
2026-02-20 07:42:50.73 spid14s         inputbuf
2026-02-20 07:42:50.73 spid14s       resource-list"
"2026-02-20T07:41:34.840+0800",WINDB02ST02N,"process17b8f250ca8 process193047dd468","Sch-M",UpdateQPStats,process17b8f250ca8,55,"2026-02-20 07:41:34.84 spid15s     deadlock-list
2026-02-20 07:41:34.84 spid15s      deadlock victim=process17b8f250ca8
2026-02-20 07:41:34.84 spid15s       process-list
2026-02-20 07:41:34.84 spid15s        process id=process17b8f250ca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 11), lockPartitionId = 0 ownerId=8242230015 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:41:34.717 XDES=0x24c2ac28460 lockMode=Sch-M schedulerid=30 kpid=3396 status=background spid=30 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:41:34.84 spid15s         executionStack
2026-02-20 07:41:34.84 spid15s         inputbuf
2026-02-20 07:41:34.84 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 11), lockPartitionId = 29 waittime=55 XDES=0x2943c888040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:41:34.84 spid15s         executionStack
2026-02-20 07:41:34.84 spid15s         inputbuf
2026-02-20 07:41:34.84 spid15s       resource-list"
"2026-02-20T07:37:49.980+0800",WINDB01HV02N,"process150dcc3d468 process284a3491468","Sch-M",UpdateQPStats,process284a3491468,68,"2026-02-20 07:37:49.98 spid14s     deadlock-list
2026-02-20 07:37:49.98 spid14s      deadlock victim=process284a3491468
2026-02-20 07:37:49.98 spid14s       process-list
2026-02-20 07:37:49.98 spid14s        process id=process284a3491468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 3), lockPartitionId = 0 ownerId=8579711253 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:37:49.740 XDES=0x25b75544460 lockMode=Sch-M schedulerid=20 kpid=10348 status=background spid=844 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:37:49.98 spid14s         executionStack
2026-02-20 07:37:49.98 spid14s         inputbuf
2026-02-20 07:37:49.98 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 3), lockPartitionId = 19 waittime=68 XDES=0x16104644040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:37:49.98 spid14s         executionStack
2026-02-20 07:37:49.98 spid14s         inputbuf
2026-02-20 07:37:49.98 spid14s       resource-list"
"2026-02-20T07:31:52.840+0800",WINDB02ST02N,"process17d06b2eca8 process193047dd468","Sch-M",UpdateQPStats,process17d06b2eca8,"1 33","2026-02-20 07:31:52.84 spid15s     deadlock-list
2026-02-20 07:31:52.84 spid15s      deadlock victim=process17d06b2eca8
2026-02-20 07:31:52.84 spid15s       process-list
2026-02-20 07:31:52.84 spid15s        process id=process17d06b2eca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 12), lockPartitionId = 0 waittime=1 ownerId=8240427600 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:31:52.687 XDES=0x2f3e3cbc460 lockMode=Sch-M schedulerid=26 kpid=2032 status=background spid=828 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:31:52.84 spid15s         executionStack
2026-02-20 07:31:52.84 spid15s         inputbuf
2026-02-20 07:31:52.84 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 12), lockPartitionId = 25 waittime=33 XDES=0x18918e84040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:31:52.84 spid15s         executionStack
2026-02-20 07:31:52.84 spid15s         inputbuf
2026-02-20 07:31:52.84 spid15s       resource-list"
"2026-02-20T07:01:39.680+0800",WINDB02ST02N,"process17b8b247468 process193047dd468","Sch-M",UpdateQPStats,process17b8b247468,173,"2026-02-20 07:01:39.68 spid15s     deadlock-list
2026-02-20 07:01:39.68 spid15s      deadlock victim=process17b8b247468
2026-02-20 07:01:39.68 spid15s       process-list
2026-02-20 07:01:39.68 spid15s        process id=process17b8b247468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 5), lockPartitionId = 0 ownerId=8235270254 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:01:39.500 XDES=0x1a4415b8460 lockMode=Sch-M schedulerid=13 kpid=11608 status=background spid=846 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:01:39.68 spid15s         executionStack
2026-02-20 07:01:39.68 spid15s         inputbuf
2026-02-20 07:01:39.68 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 5), lockPartitionId = 12 waittime=173 XDES=0x17e96aa4040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:01:39.68 spid15s         executionStack
2026-02-20 07:01:39.68 spid15s         inputbuf
2026-02-20 07:01:39.68 spid15s       resource-list"
"2026-02-20T07:00:07.520+0800",WINDB02ST02N,"process193047dd468 process32365ac24e8","Sch-M",UpdateQPStats,process32365ac24e8,"1 57","2026-02-20 07:00:07.52 spid15s     deadlock-list
2026-02-20 07:00:07.52 spid15s      deadlock victim=process32365ac24e8
2026-02-20 07:00:07.52 spid15s       process-list
2026-02-20 07:00:07.52 spid15s        process id=process32365ac24e8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1315691935, stats_id = 2), lockPartitionId = 0 waittime=1 ownerId=8234992940 transactionname=UpdateQPStats lasttranstarted=2026-02-20T07:00:07.420 XDES=0x2fbf0318460 lockMode=Sch-M schedulerid=23 kpid=9176 status=background spid=36 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 07:00:07.52 spid15s         executionStack
2026-02-20 07:00:07.52 spid15s         inputbuf
2026-02-20 07:00:07.52 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1315691935, stats_id = 2), lockPartitionId = 22 waittime=57 XDES=0x17e87764040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 07:00:07.52 spid15s         executionStack
2026-02-20 07:00:07.52 spid15s         inputbuf
2026-02-20 07:00:07.52 spid15s       resource-list"
"2026-02-20T06:45:57.760+0800",WINDB08HV02N,"process22e3fbb9c28 process24a93591c28","Sch-M",UpdateQPStats,process24a93591c28,11,"2026-02-20 06:45:57.76 spid15s     deadlock-list
2026-02-20 06:45:57.76 spid15s      deadlock victim=process24a93591c28
2026-02-20 06:45:57.76 spid15s       process-list
2026-02-20 06:45:57.76 spid15s        process id=process24a93591c28 taskpriority=20 logused=0 waitresource=METADATA: database_id = 6 STATS(object_id = 1099307126, stats_id = 27), lockPartitionId = 0 ownerId=4964811499 transactionname=UpdateQPStats lasttranstarted=2026-02-20T06:45:57.747 XDES=0x253f3014460 lockMode=Sch-M schedulerid=23 kpid=15708 status=background spid=26 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 06:45:57.76 spid15s         executionStack
2026-02-20 06:45:57.76 spid15s         inputbuf
2026-02-20 06:45:57.76 spid15s        process id=process22e3fbb9c28 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 6 STATS(object_id = 1099307126, stats_id = 27), lockPartitionId = 22 waittime=11 XDES=0x25c2042c040 lockMode=Sch-M schedulerid=21 kpid=14924 status=background spid=1050 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 06:45:57.76 spid15s         executionStack
2026-02-20 06:45:57.76 spid15s         inputbuf
2026-02-20 06:45:57.76 spid15s       resource-list"
"2026-02-20T06:43:51.140+0800",WINDB01HV02N,"process150d8c3d468 process150dcc3d468","Sch-M",UpdateQPStats,process150d8c3d468,632,"2026-02-20 06:43:51.14 spid14s     deadlock-list
2026-02-20 06:43:51.14 spid14s      deadlock victim=process150d8c3d468
2026-02-20 06:43:51.14 spid14s       process-list
2026-02-20 06:43:51.14 spid14s        process id=process150d8c3d468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 5), lockPartitionId = 0 ownerId=8570561023 transactionname=UpdateQPStats lasttranstarted=2026-02-20T06:43:50.443 XDES=0x1f1981ec460 lockMode=Sch-M schedulerid=4 kpid=9676 status=background spid=35 sbid=0 ecid=0 priority=0 trancount=1
2026-02-20 06:43:51.14 spid14s         executionStack
2026-02-20 06:43:51.14 spid14s         inputbuf
2026-02-20 06:43:51.14 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 5), lockPartitionId = 3 waittime=632 XDES=0x15590078040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-20 06:43:51.14 spid14s         executionStack
2026-02-20 06:43:51.14 spid14s         inputbuf
2026-02-20 06:43:51.14 spid14s       resource-list"
"2026-02-19T16:37:08.830+0800",WINDB02ST02N,"process193047dd468 process280978df088","Sch-M",UpdateQPStats,process280978df088,130,"2026-02-19 16:37:08.83 spid15s     deadlock-list
2026-02-19 16:37:08.83 spid15s      deadlock victim=process280978df088
2026-02-19 16:37:08.83 spid15s       process-list
2026-02-19 16:37:08.83 spid15s        process id=process280978df088 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 9), lockPartitionId = 0 ownerId=7974484336 transactionname=UpdateQPStats lasttranstarted=2026-02-19T16:37:08.697 XDES=0x311025ec460 lockMode=Sch-M schedulerid=15 kpid=6540 status=background spid=37 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 16:37:08.83 spid15s         executionStack
2026-02-19 16:37:08.83 spid15s         inputbuf
2026-02-19 16:37:08.83 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 9), lockPartitionId = 14 waittime=130 XDES=0x17e98038040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 16:37:08.83 spid15s         executionStack
2026-02-19 16:37:08.83 spid15s         inputbuf
2026-02-19 16:37:08.83 spid15s       resource-list"
"2026-02-19T15:35:56.400+0800",WINDB01HV02N,"process150dcc3d468 process16c13f51088","Sch-M",UpdateQPStats,process16c13f51088,134,"2026-02-19 15:35:56.40 spid14s     deadlock-list
2026-02-19 15:35:56.40 spid14s      deadlock victim=process16c13f51088
2026-02-19 15:35:56.40 spid14s       process-list
2026-02-19 15:35:56.40 spid14s        process id=process16c13f51088 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 2), lockPartitionId = 0 ownerId=8246150319 transactionname=UpdateQPStats lasttranstarted=2026-02-19T15:35:56.270 XDES=0x4a3dbab4460 lockMode=Sch-M schedulerid=24 kpid=12268 status=background spid=831 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 15:35:56.40 spid14s         executionStack
2026-02-19 15:35:56.40 spid14s         inputbuf
2026-02-19 15:35:56.40 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1968218262, stats_id = 2), lockPartitionId = 23 waittime=134 XDES=0x15bb24e4040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 15:35:56.40 spid14s         executionStack
2026-02-19 15:35:56.40 spid14s         inputbuf
2026-02-19 15:35:56.40 spid14s       resource-list"
"2026-02-19T14:30:37.420+0800",WINDB02ST02N,"process191aa101848 process193047dd468","Sch-M",UpdateQPStats,process191aa101848,"1 49","2026-02-19 14:30:37.42 spid15s     deadlock-list
2026-02-19 14:30:37.42 spid15s      deadlock victim=process191aa101848
2026-02-19 14:30:37.42 spid15s       process-list
2026-02-19 14:30:37.42 spid15s        process id=process191aa101848 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 12), lockPartitionId = 0 waittime=1 ownerId=7874333674 transactionname=UpdateQPStats lasttranstarted=2026-02-19T14:30:37.307 XDES=0x24c2ac04460 lockMode=Sch-M schedulerid=30 kpid=13028 status=background spid=32 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 14:30:37.42 spid15s         executionStack
2026-02-19 14:30:37.42 spid15s         inputbuf
2026-02-19 14:30:37.42 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 12), lockPartitionId = 29 waittime=49 XDES=0x18c28404040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 14:30:37.42 spid15s         executionStack
2026-02-19 14:30:37.42 spid15s         inputbuf
2026-02-19 14:30:37.42 spid15s       resource-list"
"2026-02-19T14:30:26.740+0800",WINDB02ST02N,"process193047dd468 process26dbe8d0108","Sch-M",UpdateQPStats,process26dbe8d0108,"1 52","2026-02-19 14:30:26.74 spid15s     deadlock-list
2026-02-19 14:30:26.74 spid15s      deadlock victim=process26dbe8d0108
2026-02-19 14:30:26.74 spid15s       process-list
2026-02-19 14:30:26.74 spid15s        process id=process26dbe8d0108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 3), lockPartitionId = 0 waittime=1 ownerId=7874150605 transactionname=UpdateQPStats lasttranstarted=2026-02-19T14:30:26.533 XDES=0x2e394864460 lockMode=Sch-M schedulerid=4 kpid=4192 status=background spid=821 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 14:30:26.74 spid15s         executionStack
2026-02-19 14:30:26.74 spid15s         inputbuf
2026-02-19 14:30:26.74 spid15s        process id=process193047dd468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 1008214842, stats_id = 3), lockPartitionId = 3 waittime=52 XDES=0x1890f694040 lockMode=Sch-M schedulerid=22 kpid=12560 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 14:30:26.74 spid15s         executionStack
2026-02-19 14:30:26.74 spid15s         inputbuf
2026-02-19 14:30:26.74 spid15s       resource-list"
"2026-02-19T12:18:33.640+0800",IDASTBDB03,"process1d85247e4e8 process1d937de1c28","IX S","SELECT implicit_transaction",process1d937de1c28,4024,"2026-02-19 12:18:33.64 spid4896s   deadlock-list
2026-02-19 12:18:33.64 spid4896s    deadlock victim=process1d937de1c28
2026-02-19 12:18:33.64 spid4896s     process-list
2026-02-19 12:18:33.64 spid4896s      process id=process1d937de1c28 taskpriority=0 logused=0 waitresource=PAGE: 6:1:15099628  waittime=4024 ownerId=11262723876 transactionname=SELECT lasttranstarted=2026-02-19T12:18:29.623 XDES=0x1d896a2fc08 lockMode=S schedulerid=12 kpid=8148 status=suspended spid=567 sbid=0 ecid=0 priority=0 trancount=0 lastbatchstarted=2026-02-19T12:18:29.623 lastbatchcompleted=2026-02-19T12:18:29.620 lastattention=1900-01-01T00:00:00.620 clientapp=idafb-ib-eventprocessor-ems-prod-st-i0 hostname=idafbstbas32 hostpid=22773 loginname=CAP\pridfbsx isolationlevel=read committed (2) xactid=11262723876 currentdb=6 currentdbname=fb_db_v2 lockTimeout=4294967295 clientoption1=671088672 clientoption2=128056
2026-02-19 12:18:33.64 spid4896s       executionStack
2026-02-19 12:18:33.64 spid4896s        frame procname=adhoc line=1 stmtstart=990 stmtend=2758 sqlhandle=0x020000000fcd0d00a8771f129b0ced810077ebb9a4259b8f0000000000000000000000000000000000000000
2026-02-19 12:18:33.64 spid4896s   unknown     
2026-02-19 12:18:33.64 spid4896s        frame procname=unknown line=1 sqlhandle=0x0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2026-02-19 12:18:33.64 spid4896s   unknown     
2026-02-19 12:18:33.64 spid4896s       inputbuf
2026-02-19 12:18:33.64 spid4896s   (@P0 bigint,@P1 bigint,@P2 bigint,@P3 bigint,@P4 bigint,@P5 bigint,@P6 bigint,@P7 bigint,@P8 bigint,@P9 bigint,@P10 bigint,@P11 bigint,@P12 bigint,@P13 bigint,@P14 bigint,@P15 bigint,@P16 bigint,@P17 bigint,@P18 bigint,@P19 bigint,@P20 bigint,@P21 bigint,@P22 bigint,@P23 bigint,@P24 bigint,@P25 bigint,@P26 bigint,@P27 bigint,@P28 bigint,@P29 bigint,@P30 bigint,@P31 bigint,@P32 bigint,@P33 bigint,@P34 bigint,@P35 bigint,@P36 bigint,@P37 bigint,@P38 bigint,@P39 bigint,@P40 bigint,@P41 bigint)select c1_0.combination_id,c1_0.line_id,c1_0.pool_id,c1_0.combination_str,c1_0.created_dt,c1_0.current_margin,c1_0.display_wagering_status,c1_0.es_status,c1_0.es_status_last_modified_dt,c1_0.last_modified_dt,c1_0.last_odds,c1_0.last_odds_str,c1_0.last_odds_updated_dt,c1_0.not_offer_reason_code,c1_0.odds,c1_0.odds_str,c1_0.odds_updated_dt,c1_0.opening_odds,c1_0.opening_odds_str,c1_0.opening_odds_updated_dt,c1_0.prev_status,c1_0.provisional_status,c1_0.status,c1_0.sys_created_datetime,c1_0.sys_updated_datetime,c1_0.winning_o    
2026-02-19 12:18:33.64 spid4896s      process id=process1d85247e4e8 taskpriority=0 logused=6056 waitresource=PAGE: 6:1:15099627  waittime=4024 ownerId=11262723849 transactionname=implicit_transaction lasttranstarted=2026-02-19T12:18:29.620 XDES=0x1b7e7d48460 lockMode=IX schedulerid=12 kpid=1464 status=suspended spid=466 sbid=0 ecid=0 priority=0 trancount=2 lastbatchstarted=2026-02-19T12:18:29.623 lastbatchcompleted=2026-02-19T12:18:29.623 lastattention=1900-01-01T00:00:00.623 clientapp=idafb-ib-eventprocessor-ems-prod-st-i0 hostname=idafbstbas32 hostpid=22773 loginname=CAP\pridfbsx isolationlevel=read committed (2) xactid=11262723849 currentdb=6 currentdbname=fb_db_v2 lockTimeout=4294967295 clientoption1=671088672 clientoption2=128058
2026-02-19 12:18:33.64 spid4896s       executionStack
2026-02-19 12:18:33.64 spid4896s        frame procname=adhoc line=1 stmtstart=854 stmtend=2102 sqlhandle=0x020000008b3c0a0f05de5a13e1ccdd4c540c8cef04f09b840000000000000000000000000000000000000000
2026-02-19 12:18:33.64 spid4896s   unknown     
2026-02-19 12:18:33.64 spid4896s       inputbuf
2026-02-19 12:18:33.64 spid4896s   (@P0 varchar(8000),@P1 datetime2,@P2 decimal(38,0),@P3 varchar(8000),@P4 varchar(8000),@P5 datetime2,@P6 datetime2,@P7 decimal(38,0),@P8 varchar(8000),@P9 datetime2,@P10 bigint,@P11 decimal(38,0),@P12 varchar(8000),@P13 datetime2,@P14 decimal(38,0),@P15 varchar(8000),@P16 datetime2,@P17 varchar(8000),@P18 varchar(8000),@P19 varchar(8000),@P20 datetime2,@P21 datetime2,@P22 int,@P23 bigint,@P24 bigint,@P25 bigint,@P26 bigint)update wagering.combination set combination_str= @P0 ,created_dt= @P1 ,current_margin= @P2 ,display_wagering_status= @P3 ,es_status= @P4 ,es_status_last_modified_dt= @P5 ,last_modified_dt= @P6 ,last_odds= @P7 ,last_odds_str= @P8 ,last_odds_updated_dt= @P9 ,not_offer_reason_code= @P10 ,odds= @P11 ,odds_str= @P12 ,odds_updated_dt= @P13 ,opening_odds= @P14 ,opening_odds_str= @P15 ,opening_odds_updated_dt= @P16 ,prev_status= @P17 ,provisional_status= @P18 ,status= @P19 ,sys_created_datetime= @P20 ,sys_updated_datetime= @P21 ,winning_order= @P22 ,with_seq= @P23 where combination_id= @P24 and li    
2026-02-19 12:18:33.64 spid4896s     resource-list"
"2026-02-19T08:32:32.440+0800",WINDB01HV02N,"process150dcc3d468 process158dacd0108","Sch-M",UpdateQPStats,process158dacd0108,450,"2026-02-19 08:32:32.44 spid14s     deadlock-list
2026-02-19 08:32:32.44 spid14s      deadlock victim=process158dacd0108
2026-02-19 08:32:32.44 spid14s       process-list
2026-02-19 08:32:32.44 spid14s        process id=process158dacd0108 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 35), lockPartitionId = 0 ownerId=8068381355 transactionname=UpdateQPStats lasttranstarted=2026-02-19T08:32:30.950 XDES=0x266324e0460 lockMode=Sch-M schedulerid=30 kpid=13144 status=background spid=832 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 08:32:32.44 spid14s         executionStack
2026-02-19 08:32:32.44 spid14s         inputbuf
2026-02-19 08:32:32.44 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 35), lockPartitionId = 29 waittime=450 XDES=0x233b404c040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 08:32:32.44 spid14s         executionStack
2026-02-19 08:32:32.44 spid14s         inputbuf
2026-02-19 08:32:32.44 spid14s       resource-list"
"2026-02-19T08:32:21.470+0800",WINDB01HV02N,"process150dcc3d468 process151a9069088","Sch-M",UpdateQPStats,process151a9069088,305,"2026-02-19 08:32:21.47 spid14s     deadlock-list
2026-02-19 08:32:21.47 spid14s      deadlock victim=process151a9069088
2026-02-19 08:32:21.47 spid14s       process-list
2026-02-19 08:32:21.47 spid14s        process id=process151a9069088 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 11), lockPartitionId = 0 ownerId=8068350701 transactionname=UpdateQPStats lasttranstarted=2026-02-19T08:32:19.860 XDES=0x153486fc460 lockMode=Sch-M schedulerid=4 kpid=1848 status=background spid=296 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 08:32:21.47 spid14s         executionStack
2026-02-19 08:32:21.47 spid14s         inputbuf
2026-02-19 08:32:21.47 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 11), lockPartitionId = 3 waittime=305 XDES=0x1558bfdc040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 08:32:21.47 spid14s         executionStack
2026-02-19 08:32:21.47 spid14s         inputbuf
2026-02-19 08:32:21.47 spid14s       resource-list"
"2026-02-19T08:30:48.220+0800",WINDB01HV02N,"process150d8c3d468 process150dcc3d468","Sch-M",UpdateQPStats,process150d8c3d468,30,"2026-02-19 08:30:48.22 spid14s     deadlock-list
2026-02-19 08:30:48.22 spid14s      deadlock victim=process150d8c3d468
2026-02-19 08:30:48.22 spid14s       process-list
2026-02-19 08:30:48.22 spid14s        process id=process150d8c3d468 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 7), lockPartitionId = 0 ownerId=8068031199 transactionname=UpdateQPStats lasttranstarted=2026-02-19T08:30:47.453 XDES=0x153486fc460 lockMode=Sch-M schedulerid=4 kpid=9676 status=background spid=296 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 08:30:48.22 spid14s         executionStack
2026-02-19 08:30:48.22 spid14s         inputbuf
2026-02-19 08:30:48.22 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 7), lockPartitionId = 3 waittime=30 XDES=0x237b84d8040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 08:30:48.22 spid14s         executionStack
2026-02-19 08:30:48.22 spid14s         inputbuf
2026-02-19 08:30:48.22 spid14s       resource-list"
"2026-02-19T08:30:47.050+0800",WINDB01HV02N,"process150dcc3d468 process15359d6eca8","Sch-M",UpdateQPStats,process15359d6eca8,197,"2026-02-19 08:30:47.05 spid14s     deadlock-list
2026-02-19 08:30:47.05 spid14s      deadlock victim=process15359d6eca8
2026-02-19 08:30:47.05 spid14s       process-list
2026-02-19 08:30:47.05 spid14s        process id=process15359d6eca8 taskpriority=20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 8), lockPartitionId = 0 ownerId=8068025770 transactionname=UpdateQPStats lasttranstarted=2026-02-19T08:30:45.523 XDES=0x4a8bcca8460 lockMode=Sch-M schedulerid=10 kpid=13984 status=background spid=38 sbid=0 ecid=0 priority=0 trancount=1
2026-02-19 08:30:47.05 spid14s         executionStack
2026-02-19 08:30:47.05 spid14s         inputbuf
2026-02-19 08:30:47.05 spid14s        process id=process150dcc3d468 taskpriority=-20 logused=0 waitresource=METADATA: database_id = 5 STATS(object_id = 2000218376, stats_id = 8), lockPartitionId = 9 waittime=197 XDES=0x1558bfb8040 lockMode=Sch-M schedulerid=20 kpid=8016 status=background spid=84 sbid=0 ecid=0 priority=0 trancount=0
2026-02-19 08:30:47.05 spid14s         executionStack
2026-02-19 08:30:47.05 spid14s         inputbuf
2026-02-19 08:30:47.05 spid14s       resource-list"
